establecimiento,filas,dataset
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE COSMETOLOGIA LUIS FERMAN ', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA PSICOPEDAGOGICO DE GUATEMALA JOSE MARIA VALERO', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA LICEO IBERO GUATEMALTECO', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA LEONARDO DE PISA ', 'capital')",[],capital
"('INSTITUTO TECNOLÓGICO DE COMPUTACION I.T.C.', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA RAFAEL LANDIVAR', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO LA ENSEÑANZA', 'capital')",[],capital
"('CENTRO EDUCACIONAL MIXTO PRIVADO KINGSTON', 'capital')",[],capital
"('INSTITUTO PARTICULAR MIXTO DIEGUEZ OLAVERRI', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA DE EDUCACION INTEGRAL PAIDOS', 'capital')",[],capital
"('INSTITUTO PARTICULAR MIXTO JOSE MARTI', 'capital')",[],capital
"('COLEGIO EL CAMINO', 'capital')",[],capital
"('LICEO MONTESSORI', 'capital')",[],capital
"('COLEGIO MIXTO MONTSERRAT', 'capital')",[],capital
"('LICEO MERCANTIL', 'capital')",[],capital
"('INSTITUTO Y ACADEMIA PRACTICA COMERCIAL', 'capital')",[],capital
"('COLEGIO MIXTO INDO LATINO', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO MONTREAL', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA RAFAEL LANDIVAR ', 'capital')",[],capital
"('LICEO CANADIENSE', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ PRACTICA COMERCIAL ', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA PRACTICO MODERNO', 'capital')",[],capital
"('LICEO DE COMPUTACION C.S.S.', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA JOSE MARTI', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA GUATEMALTECO DE EDUCACION INTEGRAL PAIDOS', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA INDO LATINO', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA HUMANIDADES', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO SAN VICENTE DE PAUL', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA MIGUEL DE CERVANTES ', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ACADEMIA PRACTICA COMERCIAL BACHILLERATO POR MADUREZ', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ACADEMIA PRACTICA COMERCIAL ', 'capital')",[],capital
"('COLEGIO TECNICO COMERCIAL NAHUALA', 'capital')",[],capital
"('CENTRO CULTURAL DE LAS AMERICAS NO. 3', 'capital')",[],capital
"('CENTRO EDUCATIVO MARCONI', 'capital')",[],capital
"('INSTITUTO MIXTO PRIVADO JOHN F. KENNEDY', 'capital')",[],capital
"('COLEGIO MIXTO BILINGUE ANGLO HISPANO', 'capital')",[],capital
"('INSTITUTO MIXTO DE COMPUTACION LEONARDO DE PISA', 'capital')",[],capital
"('INSTITUTO DE SEÑORITAS EL ROSARIO', 'capital')",[],capital
"('INSTITUTO MIXTO VESPERTINO RAFAEL LANDIVAR', 'capital')",[],capital
"('COLEGIO ACTIVO BILINGUE STERLING', 'capital')",[],capital
"('COLEGIO DE INNOVACIÓN TECNOLÓGICA EDUCATIVA C.I.T.E.', 'capital')",[],capital
"('INSTITUTO CENTROAMERICANO DE MERCADOTECNIA Y PUBLICIDAD', 'capital')",[],capital
"('COLEGIO SAN JOSE DEL VALLE DE GUATEMALA', 'capital')",[],capital
"('COLEGIO NACIONAL AMERICANO', 'capital')",[],capital
"('INSTITUTO DE EDUCACION MEDIA A.E.U CENTRAL', 'capital')",[],capital
"('INSTITUTO PRIVADO TECNICO AMERICANO', 'capital')",[],capital
"('COLEGIO KEPLER', 'capital')",[],capital
"('LICEO HISPANOAMERICANO NO. 2', 'capital')",[],capital
"('LICEO JUVENTUD XXI', 'capital')",[],capital
"('COLEGIO INTERNACIONAL CAMBRIDGE CIS', 'capital')",[],capital
"('COLEGIO SALVA TERRA', 'capital')",[],capital
"('LICEO TECNICO INTEGRAL SANTA TERESA DE JESUS', 'capital')",[],capital
"('CENTRO EDUCATIVO RENUEVO', 'capital')",[],capital
"('INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO', 'capital')",[],capital
"('LICEO TECNOLÓGICO MAYA DE GUATEMALA', 'capital')",[],capital
"('CENTRO INTERCULTURAL DE COMPUTACION Y TURISMO C.I.C.T', 'capital')",[],capital
"('COLEGIO EN COMPUACION SAN JOSE NO. 1', 'capital')",[],capital
"('COLEGIO DE INNOVACION TECNOLOGICA EDUCATIVA C.I.T.E', 'capital')",[],capital
"('COLEGIO EVANGELICO DEL PRINCIPE DE PAZ', 'capital')",[],capital
"('COLEGIO TECNOLOGICO LA MISION', 'capital')",[],capital
"('LICEO METROPOLITANO EN COMPUTACION III', 'capital')",[],capital
"('INSTITUTO MIXTO NOCTURNO DE EDUCACION DIVERSIFICADO PEDRO ARRIAZA MATA', 'capital')",[],capital
"('CENTRO DE ESUTIOS INTEGRALES HUGO ROBLES', 'capital')",[],capital
"('CENTRO DE ESTUDIOS INTEGRALES HUGO ROBLES', 'capital')",[],capital
"('LICEO MULTICULTURAL GUATEMALTECO', 'capital')",[],capital
"('COLEGIO PRIVADO MIXTO SANTA INFANCIA', 'capital')",[],capital
"('INSTITUTO TECNOLOGICO MIXTO VOCACIONAL CENTROAMERICANO BILINGUE', 'capital')",[],capital
"('LICEO PROFESIONAL SANTANDER', 'capital')",[],capital
"('LICEO CULTURAL ESPAÑOL', 'capital')",[],capital
"('CENTRO TECNOLÓGICO ¨DA VINCI¨', 'capital')",[],capital
"('COLEGIO VALVERDE NO. 2', 'capital')",[],capital
"('COLEGIO TECNICO INDUSTRIAL LUIS CARDOZA Y ARAGON', 'capital')",[],capital
"('CENTRO EDUCATIVO MIXTO MONTENEVADO', 'capital')",[],capital
"('COLEGIO MARTA NOVELLA', 'capital')",[],capital
"('COLEGIO ISTMOAMERICANO', 'capital')",[],capital
"('COLEGIO EL EMILIO', 'capital')",[],capital
"('INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION', 'capital')",[],capital
"('CENTRO EDUCATIVO FUTURISTA C.E.F.', 'capital')",[],capital
"('LICEO MONTE SINAÍ', 'capital')",[],capital
"('LICEO HISPANOAMERICANO NO. 3', 'capital')",[],capital
"('INSTITUTO GUILLERMO PUTZEYS ÁLVAREZ', 'capital')",[],capital
"('LICEO DE COMPUTACIÓN C.S.S.', 'capital')",[],capital
"('INSTITUTO MIXTO NOCTURNO DE EDUCACIÓN DIVERSIFICADA POR MADUREZ PEDRO ARRIAZA MATA', 'capital')",[],capital
"('COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMÉRICAS', 'capital')",[],capital
"('COLEGIO INTEGRAL SAN JUAN', 'capital')",[],capital
"('ESCUELA NORMAL PARA MAESTROS DE EDUCACIÒN MUSICAL JESÚS MARÍA ALVARADO', 'capital')",[],capital
"('COLEGIO MIXTO SANTO DOMINGO', 'capital')",[],capital
"('LICEO TÉCNICO INTEGRAL SANTA TERESA DE JESÚS', 'capital')",[],capital
"('CENTRO EDUCATIVO MONTENEVADO', 'capital')",[],capital
"('COLEGIO MIXTO INDO LATINO¨', 'capital')",[],capital
"('LICEO SANTO DOMINGO DE GUZMÁN', 'capital')",[],capital
"('COLEGIO BILINGÜE ESPECIALIZADO EN COMPUTACIÓN YULIMAY´PC', 'capital')",[],capital
"('ESCUELA NORMAL PARA MAESTROS DE EDUCACIÓN MUSICAL JESÚS MARÍA ALVARADO', 'capital')",[],capital
"('LICEO HISPANOAMERICANO', 'capital')",[],capital
"('INSTITUTO NORMAL PARA SEÑORITAS CENTRO AMÉRICA', 'capital')",[],capital
"('LICEO TÉCNICO COMERCIAL', 'capital')",[],capital
"('LICEO TÉCNICO CIENCIA Y DESARROLLO', 'capital')",[],capital
"('INSTITUTO TECNOLÓGICO DE COMPUTACIÓN I.T.C.', 'capital')",[],capital
"('INSTITUTO NACIONAL CENTRAL', 'capital')",[],capital
"('COLEGIO LOYOLA', 'capital')",[],capital
"('INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ DOCTOR JUAN JOSÉ ARÉVALO BERMEJO', 'capital')",[],capital
"('LICEO FRANCÉS', 'capital')",[],capital
"('LICEO TECNOLÓGICO MAYA DE GUATEMALA II', 'capital')",[],capital
"('LICEO TECNOLÓGICO MAYA DE GUATEMALA III', 'capital')",[],capital
"('LICEO TECNOLOGICO MAYA DE GUATEMALA III', 'capital')",[],capital
"('COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMÉRICAS, NO. 1', 'capital')",[],capital
"('CENTRO DE EDUCACIÓN CONTINUADA PARA ADOLESCENTES CON DISCAPACIDAD AUDITIVA', 'capital')",[],capital
"('COLEGIO TÉCNICO PROGRESISTA', 'capital')",[],capital
"('CENTRO DE EDUCACIÓN EXTRAESCOLARCEEXGRUPO CEIBAGRUCE', 'capital')",[],capital
"('CENTRO DE EDUCACIÓN EXTRAESCOLARCEEX GRUPO CEIBAGRUCE', 'capital')",[],capital
"('LICEO HISPANOAMERICANO NO. 4', 'capital')",[],capital
"('COLEGIO CATOLICO MIXTO EUGENIO PACELLI', 'capital')",[],capital
"('ESCUELA NORMAL PARA MAESTROS DE EDUCACIÓN MUSICAL JESUS MARÍA ALVARADO', 'capital')",[],capital
"('COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMÉRICA', 'capital')",[],capital
"('COLEGIO CATÓLICO SAN LUCAS', 'capital')",[],capital
"('LICEO VICTORIA Y LIBERTAD', 'capital')",[],capital
"('LICEO DE COMPUTACIÓN SIGLO 21 NO. 3', 'capital')",[],capital
"('ESCUELA MUNICIPAL DE MÚSICA', 'capital')",[],capital
"('CENTRO DE EDUCACION EXTRAESCOLAR CEEX', 'capital')",[],capital
"('INSTITUTO DE CIENCIAS DE LA COMUNICACIÓN', 'capital')",[],capital
"('COLEGIO HISPANO AMERICANO', 'capital')",[],capital
"('CENTRO CULTURAL DE AMERICA', 'capital')",[],capital
"('COLEGIO TÉCNICO INDUSTRIAL EMILIANI', 'capital')",[],capital
"('LICEO SANTIAGO', 'capital')",[],capital
"('INSTITUTO BILINGUE GUATEMALTECO', 'capital')",[],capital
"('ESCUELA TECNICA SUPERIOR ALINARI', 'capital')",[],capital
"('INSTITUTO TÉCNICO CENTROAMERICANO DE OPTOMETRÍA', 'capital')",[],capital
"('COLEGIO MIXTO CRISTIANO GUATEMALTECO', 'capital')",[],capital
"('ESCUELA SUPERIOR DE INFORMATICA', 'capital')",[],capital
"('INSTITUTO MIXTO PRIVADO DIÉGUEZ OLAVERRI', 'capital')",[],capital
"('INSTITUTO BILINGUE ANGLOAMERICANO', 'capital')",[],capital
"('COLEGIO TÉCNICO INDUSTRIAL LUIS CARDOZA Y ARAGÓN', 'capital')",[],capital
"('INSTITUTO TECNOLÓGICO JHULES', 'capital')",[],capital
"('LICEO PROFESIONAL EN COMPUTACIÓN Y CIENCIAS COMERCIALES', 'capital')",[],capital
"('LICEO REGIOMONTANO', 'capital')",[],capital
"('COLEGIO DE FORMACIÓN PROFESIONAL EN COMPUTACIÓN', 'capital')",[],capital
"('INSTITUTO PARTICULAR MIXTO JOSÉ MARTI', 'capital')",[],capital
"('COLEGIO MIXTO EN COMPUTACIÓN IMANOL', 'capital')",[],capital
"('COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMERICAS', 'capital')",[],capital
"('LICEO CLÁSICO EN COMPUTACIÓN', 'capital')",[],capital
"('INSTITUTO TECNOLÓGICO DIGITALES COMERCIALES II', 'capital')",[],capital
"('INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACIÓN', 'capital')",[],capital
"('LICEO JUAN MANTOVANI', 'capital')",[],capital
"('LICEO DE COMPUTACIÓN SIGLO 21', 'capital')",[],capital
"('INSTITUTO TECNOLÓGICO DIGITALES COMERCIALES', 'capital')",[],capital
"('LICEO MIXTO EN COMPUTACIÓN IXCHEL', 'capital')",[],capital
"('LICEO SAN FRANCISCO DE BORJA', 'capital')",[],capital
"('INSTITUTO CIENTIFICO COMERCIAL EN COMPUTACIÓN', 'capital')",[],capital
"('LICEO PROFESIONAL DE INFORMÁTICA Y TECNOLOGÍA', 'capital')",[],capital
"('CENTRO TECNOLÓGICO DE COMPUTACIÓN LA MERCED', 'capital')",[],capital
"('COLEGIO PRACTICO SECRETARIAL', 'capital')",[],capital
"('INSTITUTO MIXTO INDO LATINO', 'capital')",[],capital
"('INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ DOCTOR JUAN JOSÉ ARÉVLO BERMEJO', 'capital')",[],capital
"('COLEGIO TECNOLÓGICO EDUCATIVO INTERACTIVO T.E.I.', 'capital')",[],capital
"('COLEGIO VALVERDE', 'capital')",[],capital
"('LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCIÓN', 'capital')",[],capital
"('COLEGIO TECNOLÓGICO LA MISIÓN', 'capital')",[],capital
"('CENTRO PROFESIONAL DE ESTUDIOS DE COMPUTACIÓN', 'capital')",[],capital
"('INSTITUTO DE ESTUDIOS ESPECIALIZADOS EN CIENCIAS DE LA COMPUTACIÓN', 'capital')",[],capital
"('LICEO ROMANO AMERICANO', 'capital')",[],capital
"('INSTITUTO MIXTO DE EDUCACIÓN BÁSICA FRANCISCO MARROQUÍN', 'capital')",[],capital
"('INSTITUTO MIXTO MIGUEL DE CERVANTES', 'capital')",[],capital
"('LICEO CATÓLICO SAN LUCAS', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO EL PATRIARCA SAN JOSE', 'capital')",[],capital
"('INSTITUTO MIXTO RAFAEL LANDIVAR Y CABALLERO', 'capital')",[],capital
"('INSTITUTO TECNOLOGICO FRANCISCO MARROQUIN', 'capital')",[],capital
"('ESCUELA NACIONAL CENTRAL DE CIENCIAS COMERCIALES', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO APLICADO EN COMPUTACION', 'capital')",[],capital
"('INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ DR. JUAN JOSE AREVALO BERMEJO', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO INTEGRAL FEMENINO', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DIEGUEZ OLAVERRI', 'capital')",[],capital
"('INSTITUTO PARTICULAR PARA SEÑORITAS NUESTRA SEÑORA DEL CARMEN', 'capital')",[],capital
"('INSTITUTO Y ACADEMIA PRACTICA COMERCIAL POR MADUREZ', 'capital')",[],capital
"('LICEO JIREH', 'capital')",[],capital
"('ESCUELA SISTEMATIZADA EN COMPUTACION', 'capital')",[],capital
"('INSTITUTO CIENTIFICO COMERCIAL EN COMPUTACION', 'capital')",[],capital
"('COLEGIO SALVADOR HUGUET', 'capital')",[],capital
"('INSTITUTO DE DIVERSIFICADO LICEO CRISTIANO CANTARES', 'capital')",[],capital
"('CENTRO DE ESTUDIOS DIVERSIFICADOS DR. ALEJANDRO FLEMING', 'capital')",[],capital
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO BROWN S', 'capital')",[],capital
"('COLEGIO SANTA INFANCIA ', 'capital')",[],capital
"('INSTITUTO AMERICANO DE CONOCIMIENTOS', 'capital')",[],capital
"('INSTITUTO AMERICANO DE CONOCIMIENTOS.', 'capital')",[],capital
"('ESCUELA SUPERIOR DE INFORMATICA ESI', 'capital')",[],capital
"('COLEGIO DE COMPUTACION BLAISE PASCAL ', 'capital')",[],capital
"('INSTITUTO TECNOLOGICO DIGITALES COMERCIALES', 'capital')",[],capital
"('CENTRO DE ESTUDIOS TECNOLOGICOS TECNO PRO', 'capital')",[],capital
"('ESCUELA NACIONAL DE MECANOGRAFIA', 'capital')",[],capital
"('INSTITUTO NORMAL PARA MAESTROS DE EDUCACION FISICA GOTTINGEN', 'capital')",[],capital
"('COLEGIO PARA ADULTOS AHALCAB', 'capital')",[],capital
"('COLEGIO RAMA ADULTA GUATEMALTECA DE DESEO ESTUDIANTIL RAGDE', 'capital')",[],capital
"('CENTRO DE FORMACION PROFESIONAL', 'capital')",[],capital
"('COLEGIO FRANCES AMERICANO', 'capital')",[],capital
"('LICEO TECNICO DE COMPUTACION C.S.S.', 'capital')",[],capital
"('LICEO SAN GREGORIO MAGNO', 'capital')",[],capital
"('LICEO GUATEMALTECO DE COMPUTACION', 'capital')",[],capital
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO TECNICO SUPERIOR', 'capital')",[],capital
"('LICEO DE COMPUTACION C.S.S ', 'capital')",[],capital
"('COLEGIO JOHANNES PAVLVS II', 'capital')",[],capital
"('LICEO IBERO GUATEMALTECO', 'capital')",[],capital
"('INSTITUTO DE BACHILLERATO POR MADUREZ FEDERICO CROWE ', 'capital')",[],capital
"('COLEGIO INTERNACIONAL GUATEMALTECO ', 'capital')",[],capital
"('INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION POR MADUREZ', 'capital')",[],capital
"('CENTRO INTEGRADO DE COMPUTACION Y TURISMO', 'capital')",[],capital
"('COLEGIO MIXTO SANTA INFANCIA ', 'capital')",[],capital
"('COLEGIO MIXTO BILINGUE AMANECER', 'capital')",[],capital
"('COLEGIO ACTIVO BILINGUE MIXTO STERLING', 'capital')",[],capital
"('INSTITUTO Y ACADEMIA PRACTICA COMERCIAL ', 'capital')",[],capital
"('LICEO MIXTO EN COMPUTACION IXCHEL', 'capital')",[],capital
"('LICEO EN COMPUTACION IXCHEL', 'capital')",[],capital
"('INSTITUTO FEDERICO CROWE', 'capital')",[],capital
"('CENTRO INDUSTRIAL NO. 2, ANEXO ESC. NO. 11 J. MARIANO GONZALEZ ', 'capital')",[],capital
"('LICEO DE COMPUTACION SIGLO 21 NO.3', 'capital')",[],capital
"('CENTRO TECNOLOGICO DE COMPUTACION LA MERCED S. A.', 'capital')",[],capital
"('CENTRO TECNICO DE TURISMO, BANCA Y COMERCIO JOHN GLENN', 'capital')",[],capital
"('COLEGIO MAYB AL', 'capital')",[],capital
"('COLEGIO MIXTO CRISTIANO GUATEMALTECO ', 'capital')",[],capital
"('COLEGIO PRACTICO SECRETARIAL ', 'capital')",[],capital
"('LICEO PROFESIONAL EN COMPUTACION Y CIENCIAS COMERCIALES', 'capital')",[],capital
"('CENTRO DE APRENDIZAJE INTEGRAL EN COMPUTACION C.A.I.C.', 'capital')",[],capital
"('LICEO TECNICO COMERCIAL', 'capital')",[],capital
"('COLEGIO CIENTIFICO SECRETARIAL GUATEMALTECO', 'capital')",[],capital
"('COLEGIO SECRETARIAL GUATEMALTECO', 'capital')",[],capital
"('LICEO TIKAL', 'capital')",[],capital
"('COLEGIO MAYBAL', 'capital')",[],capital
"('CENTRO DE FORMACION PREUNIVERSITARIA DR. REICHMANN CEFPRE', 'capital')",[],capital
"('LICEO CRISTIANO CANTARES', 'capital')",[],capital
"('CENTRO PROFESIONAL DE ESTUDIOS DE COMPUTACION', 'capital')",[],capital
"('INSTITUTO NORMAL PARA SEÑORITAS CENTRO AMERICA I.N.C.A.', 'capital')",[],capital
"('CENTRO DE ESTUDIOS COMERCIALES EN INFORMATICA', 'capital')",[],capital
"('ESCUELA TECNICA CIENCIA APLICADA', 'capital')",[],capital
"('ESCUELA NACIONAL DE FORMACION SECRETARIAL NO. 2', 'capital')",[],capital
"('COLEGIO O MEANY', 'capital')",[],capital
"('COLEGIO DE COMPUTACION ELECTRONICA Y ELECTRICIDAD', 'capital')",[],capital
"('CENTRO TECNOLOGICO DE COMPUTACION LA MERCED S.A.', 'capital')",[],capital
"('CENTRO EDUCATIVO ALTO DESARROLLO ', 'capital')",[],capital
"('CPUM COLEGIO PRIVADO MIXTO EN COMPUTACION VERSALLES ', 'capital')",[],capital
"('LICEO CLASICO EN COMPUTACION', 'capital')",[],capital
"('INSTITUTO DE ESTUDIOS ESPECIALIZADOS EN CIENCIAS DE LA COMPUTACION', 'capital')",[],capital
"('LICEO CLASICO DE COMPUTACION', 'capital')",[],capital
"('COLEGIO MIXTO PADRE BETANZOS', 'capital')",[],capital
"('INSTITUTO RAFAEL LANDIVAR', 'capital')",[],capital
"('COLEGIO SISTEMATIZADO EN COMPUTACION', 'capital')",[],capital
"('LICEO PROFESIONAL DE INFORMATICA Y TECNOLOGIA', 'capital')",[],capital
"('INSTITUTO RAFAEL LANDIVAR ', 'capital')",[],capital
"('LICEO JOSE DE SAN MARTIN', 'capital')",[],capital
"('COLEGIO LA VERDAD', 'capital')",[],capital
"('COLEGIO PROFESIONAL EN COMPUTACION S.A.', 'capital')",[],capital
"('COLEGIO BILINGUE ESPECIALIZADO EN COMPUTACION YULIMAY PC', 'capital')",[],capital
"('LICEO TECNICO INTEGRAL EN COMPUTACION Y TURISMO', 'capital')",[],capital
"('CENTRO TECNICO DE TURISMO, BANCA Y COMERCIO JOHN GLENN ', 'capital')",[],capital
"('CENTRO EDUCATIVO PAULO FREIRE', 'capital')",[],capital
"('LICEO TECNOLOGICO METROPOLITANO DE GUATEMALA', 'capital')",[],capital
"('LICEO TECNOLÓGICO METROPOLITANO DE GUATEMALA', 'capital')",[],capital
"('ESCUELA EXPERIMENTAL DEL DIA DOMINGO PARA NIÑAS TRABAJADORAS', 'capital')",[],capital
"('LICEO JIREH ', 'capital')",[],capital
"('LICEO TECNOLOGICO BILINGUE', 'capital')",[],capital
"('COLEGIO DE COMPUTACION Y SISTEMAS ELECTRONICOS', 'capital')",[],capital
"('INSTITUTO PARTICULAR MIXTO DIURNO JOSE MARTI POR MADUREZ', 'capital')",[],capital
"('ESCUELA NORMAL DE PARVULOS ADSCRITO AL I.N.C.A', 'capital')",[],capital
"('LICEO BILINGUE LA PUERTA', 'capital')",[],capital
"('CENTRO DE ESTUDIOS MERCADLOGICOS Y PUBLICITARIOS', 'capital')",[],capital
"('CENTRO DE ESTUDIOS MERCADOLOGICOS Y PUBLICITARIOS', 'capital')",[],capital
"('LICEO DE INFORMATICA Y CIENCIAS COMERCIALES POR MADUREZ', 'capital')",[],capital
"('LICEO DE INFORMATICA Y CIENCIAS COMERCIALES', 'capital')",[],capital
"('INSTITUTO PROFESIONAL EN COMPUTACION EL AMIGO DE LA PATRIA POR MADUREZ', 'capital')",[],capital
"('COLEGIO MIXTO BILINGUE EN COMPUTACION BEHULA ', 'capital')",[],capital
"('INSTITUTO CIENTIFICO COMERCIAL EN COMPUTACION POR MADUREZ', 'capital')",[],capital
"('CENTRO DE EDUCACION Y CULTURA MIRTHALA HURTADO', 'capital')",[],capital
"('CENTRO DE EDUCACION Y CULTURA MIRTHALA DE HURTADO', 'capital')",[],capital
"('ESCUELA TECNICA CIENCIA APLICADA POR MADUREZ', 'capital')",[],capital
"('LICEO TECNICO INTEGRAL EN COMPUTACION Y TURISMO POR MADUREZ', 'capital')",[],capital
"('LICEO MONTECARLO', 'capital')",[],capital
"('COLEGIO TECNOLOGICO EMPRESARIAL', 'capital')",[],capital
"('INSTITUTO TECNOLOGICO DE CENTRO AMERICA', 'capital')",[],capital
"('INSTITUTO TECNOLOGICO DE CENTROAMERICA POR MADUREZ', 'capital')",[],capital
"('ESCUELA TECNICA SUPERIOR ALINARI POR MADUREZ', 'capital')",[],capital
"('COLEGIO MIXTO BILINGUE EN COMPUTACION BEHULA', 'capital')",[],capital
"('COLEGIO BILINGÜE ESPECIALIZADO EN COMPUTACIÓN YULIMAY´PC POR MADUREZ', 'capital')",[],capital
"('COELGIO BILINGUE ESPECIALIZADO EN COMPUTACION YULIMAY PC POR MADUREZ', 'capital')",[],capital
"('COLEGIO PROYECTO EDUCATIVO FUTURISTA', 'capital')",[],capital
"('LICEO INTEGRAL FEMENIÑO', 'capital')",[],capital
"('COLEGIO TECNICO EL PORVENIR', 'capital')",[],capital
"('INSTITUTO MIXTO PARTICULAR COACTEMALAN', 'capital')",[],capital
"('CENTRO EDUCATIVO MONTENEVADO ', 'capital')",[],capital
"('INSTITUTO GUATEMALTECO ESPA', 'capital')",[],capital
"('INSTITUTO Y ACADEMIA GUATEMALA COMERCIAL', 'capital')",[],capital
"('LICEO APLICADO EN COMPUTACION', 'capital')",[],capital
"('LICEO MIXTO EN COMPUTACION MONTELIMAR', 'capital')",[],capital
"('LICEO MIXTO EN COMPUTACION MONTELIMAR ', 'capital')",[],capital
"('COLEGIO SALVA TERRA POR MADUREZ', 'capital')",[],capital
"('COLEGIO INTEGRADO DE COMPUTACION LA ASUNCION ', 'capital')",[],capital
"('COLEGIO ACTIVO BILINGUE', 'capital')",[],capital
"('INSTITUTO TECNOLOGICO DIGITALES COMERCIALES II', 'capital')",[],capital
"('LICEO DE COMPUTACION SIGLO 21', 'capital')",[],capital
"('COLEGIO SANTA MARGARITA', 'capital')",[],capital
"('LICEO EN COMPUTACION DE LA ROCA ', 'capital')",[],capital
"('LICEO EN COMPUTACION DEL VALLE', 'capital')",[],capital
"('LICEO EN COMPUTACION DEL VALLE ', 'capital')",[],capital
"('COLEGIO MIXTO EN COMPUTACION IMANOL', 'capital')",[],capital
"('CENTRO TECNOLOGICO DE COMPUTACION LA MERCED', 'capital')",[],capital
"('INSTITUTO TECNOLOGICO DE INVESTIGACION AVANZADA', 'capital')",[],capital
"('CENTRO EDUCATIVO LICEO EVANGELICO CAMINO Y VERDAD', 'capital')",[],capital
"('COLEGIO MIXTO EN COMPUTACION IMANOL ', 'capital')",[],capital
"('COLEGIO DE FORMACION PROFESIONAL EN COMPUTACION C.F.P.C.', 'capital')",[],capital
"('COLEGIO ANGLO GUATEMALTECO', 'capital')",[],capital
"('COLEGIO VALVERDE ', 'capital')",[],capital
"('LICEO MIXTO BECKET', 'capital')",[],capital
"('INSTITUTO DE DIBUJO Y PUBLICIDAD', 'capital')",[],capital
"('ESCUELA DE ESTUDIOS PENITENCIARIOS', 'capital')",[],capital
"('LICEO TECNÓLOGICO MAYA DE GUATEMALA', 'capital')",[],capital
"('LICEO DE COMPUTACION SIGLO 21 NO.2', 'capital')",[],capital
"('CENTRO DE ESTUDIOS PREUNIVERSITARIOS DR. BUCHNER', 'capital')",[],capital
"('CENTRO DE ESTUDIOS PREUNIVERSITARIOS DR. BUCHNER ', 'capital')",[],capital
"('COLEGIO TECNICO RENOIR', 'capital')",[],capital
"('COLEGIO PREUNIVERSITARIO DEL CENTRO HISTORICO', 'capital')",[],capital
"('COLEGIO DEL CENTRO HISTORICO', 'capital')",[],capital
"('COLEGIO DE INVESTIGACION CIENTIFICA CONJUNTA DE GUATEMALA', 'capital')",[],capital
"('LICEO GIORDANO BRUNO', 'capital')",[],capital
"('COLEGIO VALVERDE NO.2', 'capital')",[],capital
"('COLEGIO GUATEMALA', 'capital')",[],capital
